,waktu,id,username,teks,text,WordToken,SentToken,WordLemma
4588,2021-10-05 8:04:38,1445298875628093440,-,betul ke arab saudi tak terima sinovac abistu nnt nak buat umrah kene amek booster ke,betul ke arab saudi tak terima sinovac abistu nnt nak buat umrah kene amek booster ke,"['betul', 'ke', 'arab', 'saudi', 'tak', 'terima', 'sinovac', 'abistu', 'nnt', 'nak', 'buat', 'umrah', 'kene', 'amek', 'booster', 'ke']",['betul ke arab saudi tak terima sinovac abistu nnt nak buat umrah kene amek booster ke'],"['betul', 'ke', 'arab', 'saudi', 'tak', 'terima', 'sinovac', 'abistu', 'nnt', 'nak', 'buat', 'umrah', 'kene', 'amek', 'booster', 'ke']"
4589,2021-10-05 8:00:11,1445297753337131014,Event & Info Depok,informasi mengenai vaksinasi di setiajaya toyota cimanggis depok periode 79 oktober 2021 menggunakan jenis vaksinxe2x80xa6 ,informasi mengenai vaksinasi di setiajaya toyota cimanggis depok periode 79 oktober 2021 menggunakan jenis vaksinxe2x80xa6 ,"['informasi', 'mengenai', 'vaksinasi', 'di', 'setiajaya', 'toyota', 'cimanggis', 'depok', 'periode', '79', 'oktober', '2021', 'menggunakan', 'jenis', 'vaksinxe2x80xa6']",['informasi mengenai vaksinasi di setiajaya toyota cimanggis depok periode 79 oktober 2021 menggunakan jenis vaksinxe2x80xa6'],"['informasi', 'mengenai', 'vaksinasi', 'di', 'setiajaya', 'toyota', 'cimanggis', 'depok', 'periode', '79', 'oktober', '2021', 'menggunakan', 'jenis', 'vaksinxe2x80xa6']"
4590,2021-10-05 7:58:36,1445297354488254470,Diah Liana Sari,    ini vaksinnya yang sinovac atao moderna inggih bapak,    ini vaksinnya yang sinovac atao moderna inggih bapak,"['ini', 'vaksinnya', 'yang', 'sinovac', 'atao', 'moderna', 'inggih', 'bapak']",['    ini vaksinnya yang sinovac atao moderna inggih bapak'],"['ini', 'vaksinnya', 'yang', 'sinovac', 'atao', 'moderna', 'inggih', 'bapak']"
4591,2021-10-05 7:57:28,1445297068277256195,FLO, kemungkinan boosternya sinovac lg ngga sih kak , kemungkinan boosternya sinovac lg ngga sih kak ,"['kemungkinan', 'boosternya', 'sinovac', 'lg', 'ngga', 'sih', 'kak']",[' kemungkinan boosternya sinovac lg ngga sih kak'],"['kemungkinan', 'boosternya', 'sinovac', 'lg', 'ngga', 'sih', 'kak']"
4592,2021-10-05 7:55:12,1445296499013795840,PolsekwasBandaraSupadio,pengamanan kedatangan vaksin sinovac dari jakaa dengan menggunakan pesawat lion air jt712 selanjutnya di bawa kexe2x80xa6 ,pengamanan kedatangan vaksin sinovac dari jakaa dengan menggunakan pesawat lion air jt712 selanjutnya di bawa kexe2x80xa6 ,"['pengamanan', 'kedatangan', 'vaksin', 'sinovac', 'dari', 'jakaa', 'dengan', 'menggunakan', 'pesawat', 'lion', 'air', 'jt712', 'selanjutnya', 'di', 'bawa', 'kexe2x80xa6']",['pengamanan kedatangan vaksin sinovac dari jakaa dengan menggunakan pesawat lion air jt712 selanjutnya di bawa kexe2x80xa6'],"['pengamanan', 'kedatangan', 'vaksin', 'sinovac', 'dari', 'jakaa', 'dengan', 'menggunakan', 'pesawat', 'lion', 'air', 'jt712', 'selanjutnya', 'di', 'bawa', 'kexe2x80xa6']"
4593,2021-10-05 7:54:43,1445296378633093124,FLO,   dilihat dari angka efikasi tapi sinovac perannya besar buat wave junijuli kemarin di sini kontranya vaksixe2x80xa6,   dilihat dari angka efikasi tapi sinovac perannya besar buat wave junijuli kemarin di sini kontranya vaksixe2x80xa6,"['dilihat', 'dari', 'angka', 'efikasi', 'tapi', 'sinovac', 'perannya', 'besar', 'buat', 'wave', 'junijuli', 'kemarin', 'di', 'sini', 'kontranya', 'vaksixe2x80xa6']",['   dilihat dari angka efikasi tapi sinovac perannya besar buat wave junijuli kemarin di sini kontranya vaksixe2x80xa6'],"['dilihat', 'dari', 'angka', 'efikasi', 'tapi', 'sinovac', 'perannya', 'besar', 'buat', 'wave', 'junijuli', 'kemarin', 'di', 'sini', 'kontranya', 'vaksixe2x80xa6']"
4594,2021-10-05 7:53:22,1445296037002842115,Sifa, dilihat dari angka efikasi tapi sinovac perannya besar buat wave junijuli kemarin di sini kontranyaxe2x80xa6 , dilihat dari angka efikasi tapi sinovac perannya besar buat wave junijuli kemarin di sini kontranyaxe2x80xa6 ,"['dilihat', 'dari', 'angka', 'efikasi', 'tapi', 'sinovac', 'perannya', 'besar', 'buat', 'wave', 'junijuli', 'kemarin', 'di', 'sini', 'kontranyaxe2x80xa6']",[' dilihat dari angka efikasi tapi sinovac perannya besar buat wave junijuli kemarin di sini kontranyaxe2x80xa6'],"['dilihat', 'dari', 'angka', 'efikasi', 'tapi', 'sinovac', 'perannya', 'besar', 'buat', 'wave', 'junijuli', 'kemarin', 'di', 'sini', 'kontranyaxe2x80xa6']"
4595,2021-10-05 7:50:33,1445295329859944450,PolsekwasBandaraSupadio,bkedatngan vaksin sinovac melalui bandara intl dengan menggunakan pesawat lion air dari jakaa dengan menggunakanxe2x80xa6 ,bkedatngan vaksin sinovac melalui bandara intl dengan menggunakan pesawat lion air dari jakaa dengan menggunakanxe2x80xa6 ,"['bkedatngan', 'vaksin', 'sinovac', 'melalui', 'bandara', 'intl', 'dengan', 'menggunakan', 'pesawat', 'lion', 'air', 'dari', 'jakaa', 'dengan', 'menggunakanxe2x80xa6']",['bkedatngan vaksin sinovac melalui bandara intl dengan menggunakan pesawat lion air dari jakaa dengan menggunakanxe2x80xa6'],"['bkedatngan', 'vaksin', 'sinovac', 'melalui', 'bandara', 'intl', 'dengan', 'menggunakan', 'pesawat', 'lion', 'air', 'dari', 'jakaa', 'dengan', 'menggunakanxe2x80xa6']"
4596,2021-10-05 7:48:55,1445294918889472003,Kodim 0707 Wonosobo,dalam rangka memperingati hut tni ke 76 tni melalui bais badan intelijen strategis menggelontorkan vaksin jenis sxe2x80xa6 ,dalam rangka memperingati hut tni ke 76 tni melalui bais badan intelijen strategis menggelontorkan vaksin jenis sxe2x80xa6 ,"['dalam', 'rangka', 'memperingati', 'hut', 'tni', 'ke', '76', 'tni', 'melalui', 'bais', 'badan', 'intelijen', 'strategis', 'menggelontorkan', 'vaksin', 'jenis', 'sxe2x80xa6']",['dalam rangka memperingati hut tni ke 76 tni melalui bais badan intelijen strategis menggelontorkan vaksin jenis sxe2x80xa6'],"['dalam', 'rangka', 'memperingati', 'hut', 'tni', 'ke', '76', 'tni', 'melalui', 'bai', 'badan', 'intelijen', 'strategis', 'menggelontorkan', 'vaksin', 'jenis', 'sxe2x80xa6']"
4597,2021-10-05 7:46:48,1445294387148193792,Koramil Sambi,pada hari selasa tgl 5 oktober 2021 pkl 0900 sd 1100 wib babinsa desa tempursari serka maryadi melaksanakan penxe2x80xa6 ,pada hari selasa tgl 5 oktober 2021 pkl 0900 sd 1100 wib babinsa desa tempursari serka maryadi melaksanakan penxe2x80xa6 ,"['pada', 'hari', 'selasa', 'tgl', '5', 'oktober', '2021', 'pkl', '0900', 'sd', '1100', 'wib', 'babinsa', 'desa', 'tempursari', 'serka', 'maryadi', 'melaksanakan', 'penxe2x80xa6']",['pada hari selasa tgl 5 oktober 2021 pkl 0900 sd 1100 wib babinsa desa tempursari serka maryadi melaksanakan penxe2x80xa6'],"['pada', 'hari', 'selasa', 'tgl', '5', 'oktober', '2021', 'pkl', '0900', 'sd', '1100', 'wib', 'babinsa', 'desa', 'tempursari', 'serka', 'maryadi', 'melaksanakan', 'penxe2x80xa6']"
4598,2021-10-05 7:46:35,1445294332030771200,𝓙𝓲𝓵𝓵,sementara itu jenis vaksin yang digunakan antara lain sinovac astrazeneca dan moderna xe2x80xa6 ,sementara itu jenis vaksin yang digunakan antara lain sinovac astrazeneca dan moderna xe2x80xa6 ,"['sementara', 'itu', 'jenis', 'vaksin', 'yang', 'digunakan', 'antara', 'lain', 'sinovac', 'astrazeneca', 'dan', 'moderna', 'xe2x80xa6']",['sementara itu jenis vaksin yang digunakan antara lain sinovac astrazeneca dan moderna xe2x80xa6'],"['sementara', 'itu', 'jenis', 'vaksin', 'yang', 'digunakan', 'antara', 'lain', 'sinovac', 'astrazeneca', 'dan', 'moderna', 'xe2x80xa6']"
4599,2021-10-05 7:46:32,1445294319783473155,FLO, sinovac yg paling lemah kah , sinovac yg paling lemah kah ,"['sinovac', 'yg', 'paling', 'lemah', 'kah']",[' sinovac yg paling lemah kah'],"['sinovac', 'yg', 'paling', 'lemah', 'kah']"
4600,2021-10-05 7:44:36,1445293831415472129,Koramil Sambi,pada hari selasa tgl 05102021 pkl 0800 sd 1130 wib babinsa desa jatisari srk sumadi melaksanakan pendampinganxe2x80xa6 ,pada hari selasa tgl 05102021 pkl 0800 sd 1130 wib babinsa desa jatisari srk sumadi melaksanakan pendampinganxe2x80xa6 ,"['pada', 'hari', 'selasa', 'tgl', '05102021', 'pkl', '0800', 'sd', '1130', 'wib', 'babinsa', 'desa', 'jatisari', 'srk', 'sumadi', 'melaksanakan', 'pendampinganxe2x80xa6']",['pada hari selasa tgl 05102021 pkl 0800 sd 1130 wib babinsa desa jatisari srk sumadi melaksanakan pendampinganxe2x80xa6'],"['pada', 'hari', 'selasa', 'tgl', '05102021', 'pkl', '0800', 'sd', '1130', 'wib', 'babinsa', 'desa', 'jatisari', 'srk', 'sumadi', 'melaksanakan', 'pendampinganxe2x80xa6']"
4601,2021-10-05 7:43:50,1445293638414581760,pendimpati,pelaksanaan vaksinasi covid19 jenis sinovac dalam rangka hut ke76 tni di puskesmas tlogowungu dosis 1  270 org dxe2x80xa6 ,pelaksanaan vaksinasi covid19 jenis sinovac dalam rangka hut ke76 tni di puskesmas tlogowungu dosis 1  270 org dxe2x80xa6 ,"['pelaksanaan', 'vaksinasi', 'covid19', 'jenis', 'sinovac', 'dalam', 'rangka', 'hut', 'ke76', 'tni', 'di', 'puskesmas', 'tlogowungu', 'dosis', '1', '270', 'org', 'dxe2x80xa6']",['pelaksanaan vaksinasi covid19 jenis sinovac dalam rangka hut ke76 tni di puskesmas tlogowungu dosis 1  270 org dxe2x80xa6'],"['pelaksanaan', 'vaksinasi', 'covid19', 'jenis', 'sinovac', 'dalam', 'rangka', 'hut', 'ke76', 'tni', 'di', 'puskesmas', 'tlogowungu', 'dosis', '1', '270', 'org', 'dxe2x80xa6']"
4602,2021-10-05 7:43:08,1445293463826665473,Rona Rizki,  iya sekalian syarat masuk ke perancis deh kayaknya vaksin sinovac kan ga berlaku di pexe2x80xa6 ,  iya sekalian syarat masuk ke perancis deh kayaknya vaksin sinovac kan ga berlaku di pexe2x80xa6 ,"['iya', 'sekalian', 'syarat', 'masuk', 'ke', 'perancis', 'deh', 'kayaknya', 'vaksin', 'sinovac', 'kan', 'ga', 'berlaku', 'di', 'pexe2x80xa6']",['  iya sekalian syarat masuk ke perancis deh kayaknya vaksin sinovac kan ga berlaku di pexe2x80xa6'],"['iya', 'sekalian', 'syarat', 'masuk', 'ke', 'perancis', 'deh', 'kayaknya', 'vaksin', 'sinovac', 'kan', 'ga', 'berlaku', 'di', 'pexe2x80xa6']"
4603,2021-10-05 7:40:39,1445292839319998468,アルヴィン,  toa masjid mengumumkan acara vaksinasi massal besok sinovac dosis 1 sasaran umum dan pelajar 12 th ke atas tempat sxe2x80xa6,  toa masjid mengumumkan acara vaksinasi massal besok sinovac dosis 1 sasaran umum dan pelajar 12 th ke atas tempat sxe2x80xa6,"['toa', 'masjid', 'mengumumkan', 'acara', 'vaksinasi', 'massal', 'besok', 'sinovac', 'dosis', '1', 'sasaran', 'umum', 'dan', 'pelajar', '12', 'th', 'ke', 'atas', 'tempat', 'sxe2x80xa6']",['  toa masjid mengumumkan acara vaksinasi massal besok sinovac dosis 1 sasaran umum dan pelajar 12 th ke atas tempat sxe2x80xa6'],"['toa', 'masjid', 'mengumumkan', 'acara', 'vaksinasi', 'massal', 'besok', 'sinovac', 'dosis', '1', 'sasaran', 'umum', 'dan', 'pelajar', '12', 'th', 'ke', 'atas', 'tempat', 'sxe2x80xa6']"
4604,2021-10-05 7:39:22,1445292514018164736,KPU Kota Bengkulu,   vaksinasi covid19 dosis kedua kembali dilaksanakan bagi keluarga pegawai di lingkungan sekretariat jenderal kpuxe2x80xa6,   vaksinasi covid19 dosis kedua kembali dilaksanakan bagi keluarga pegawai di lingkungan sekretariat jenderal kpuxe2x80xa6,"['vaksinasi', 'covid19', 'dosis', 'kedua', 'kembali', 'dilaksanakan', 'bagi', 'keluarga', 'pegawai', 'di', 'lingkungan', 'sekretariat', 'jenderal', 'kpuxe2x80xa6']",['   vaksinasi covid19 dosis kedua kembali dilaksanakan bagi keluarga pegawai di lingkungan sekretariat jenderal kpuxe2x80xa6'],"['vaksinasi', 'covid19', 'dosis', 'kedua', 'kembali', 'dilaksanakan', 'bagi', 'keluarga', 'pegawai', 'di', 'lingkungan', 'sekretariat', 'jenderal', 'kpuxe2x80xa6']"
4605,2021-10-05 7:39:13,1445292477942951942,Bang Dul,toa masjid mengumumkan acara vaksinasi massal besok sinovac dosis 1 sasaran umum dan pelajar 12 th ke atas tempat sekolahan smp,toa masjid mengumumkan acara vaksinasi massal besok sinovac dosis 1 sasaran umum dan pelajar 12 th ke atas tempat sekolahan smp,"['toa', 'masjid', 'mengumumkan', 'acara', 'vaksinasi', 'massal', 'besok', 'sinovac', 'dosis', '1', 'sasaran', 'umum', 'dan', 'pelajar', '12', 'th', 'ke', 'atas', 'tempat', 'sekolahan', 'smp']",['toa masjid mengumumkan acara vaksinasi massal besok sinovac dosis 1 sasaran umum dan pelajar 12 th ke atas tempat sekolahan smp'],"['toa', 'masjid', 'mengumumkan', 'acara', 'vaksinasi', 'massal', 'besok', 'sinovac', 'dosis', '1', 'sasaran', 'umum', 'dan', 'pelajar', '12', 'th', 'ke', 'atas', 'tempat', 'sekolahan', 'smp']"
4606,2021-10-05 7:36:38,1445291828916359168,pendimpati,babinsa koramil margorejo seu masgito dan bripka yusup catur gunawan melaksanakan pendampingan vaksinasi jenis sixe2x80xa6 ,babinsa koramil margorejo seu masgito dan bripka yusup catur gunawan melaksanakan pendampingan vaksinasi jenis sixe2x80xa6 ,"['babinsa', 'koramil', 'margorejo', 'seu', 'masgito', 'dan', 'bripka', 'yusup', 'catur', 'gunawan', 'melaksanakan', 'pendampingan', 'vaksinasi', 'jenis', 'sixe2x80xa6']",['babinsa koramil margorejo seu masgito dan bripka yusup catur gunawan melaksanakan pendampingan vaksinasi jenis sixe2x80xa6'],"['babinsa', 'koramil', 'margorejo', 'seu', 'masgito', 'dan', 'bripka', 'yusup', 'catur', 'gunawan', 'melaksanakan', 'pendampingan', 'vaksinasi', 'jenis', 'sixe2x80xa6']"
4607,2021-10-05 7:35:23,1445291513630523394,Event & Info Depok,telah dibuka pendaftaran vaksinasi di rsia asyifa depok menggunakan jenis vaksin sinovacxe2x80x89 xe2x80x89 link pendaftaranxe2x80xa6 ,telah dibuka pendaftaran vaksinasi di rsia asyifa depok menggunakan jenis vaksin sinovacxe2x80x89 xe2x80x89 link pendaftaranxe2x80xa6 ,"['telah', 'dibuka', 'pendaftaran', 'vaksinasi', 'di', 'rsia', 'asyifa', 'depok', 'menggunakan', 'jenis', 'vaksin', 'sinovacxe2x80x89', 'xe2x80x89', 'link', 'pendaftaranxe2x80xa6']",['telah dibuka pendaftaran vaksinasi di rsia asyifa depok menggunakan jenis vaksin sinovacxe2x80x89 xe2x80x89 link pendaftaranxe2x80xa6'],"['telah', 'dibuka', 'pendaftaran', 'vaksinasi', 'di', 'rsia', 'asyifa', 'depok', 'menggunakan', 'jenis', 'vaksin', 'sinovacxe2x80x89', 'xe2x80x89', 'link', 'pendaftaranxe2x80xa6']"
4608,2021-10-05 7:33:16,1445290979838234625,Polsek Senggigi,vaksinasi presisi rabu 6 oktober 2021 jam 0800 wita lokasi  1 desa batulayar barat 2 desa lembah sari 3 desxe2x80xa6 ,vaksinasi presisi rabu 6 oktober 2021 jam 0800 wita lokasi  1 desa batulayar barat 2 desa lembah sari 3 desxe2x80xa6 ,"['vaksinasi', 'presisi', 'rabu', '6', 'oktober', '2021', 'jam', '0800', 'wita', 'lokasi', '1', 'desa', 'batulayar', 'barat', '2', 'desa', 'lembah', 'sari', '3', 'desxe2x80xa6']",['vaksinasi presisi rabu 6 oktober 2021 jam 0800 wita lokasi  1 desa batulayar barat 2 desa lembah sari 3 desxe2x80xa6'],"['vaksinasi', 'presisi', 'rabu', '6', 'oktober', '2021', 'jam', '0800', 'wita', 'lokasi', '1', 'desa', 'batulayar', 'barat', '2', 'desa', 'lembah', 'sari', '3', 'desxe2x80xa6']"
4609,2021-10-05 7:30:32,1445290290445635585,rafa, ini sinovac ya, ini sinovac ya,"['ini', 'sinovac', 'ya']",[' ini sinovac ya'],"['ini', 'sinovac', 'ya']"
4610,2021-10-05 7:28:43,1445289834696769538,Arif Azizi, saya dan isteri dapat covid19 selepas 15 hari terima dos ke2 sinovac sudah lebih sebulan masih bxe2x80xa6 , saya dan isteri dapat covid19 selepas 15 hari terima dos ke2 sinovac sudah lebih sebulan masih bxe2x80xa6 ,"['saya', 'dan', 'isteri', 'dapat', 'covid19', 'selepas', '15', 'hari', 'terima', 'dos', 'ke2', 'sinovac', 'sudah', 'lebih', 'sebulan', 'masih', 'bxe2x80xa6']",[' saya dan isteri dapat covid19 selepas 15 hari terima dos ke2 sinovac sudah lebih sebulan masih bxe2x80xa6'],"['saya', 'dan', 'isteri', 'dapat', 'covid19', 'selepas', '15', 'hari', 'terima', 'do', 'ke2', 'sinovac', 'sudah', 'lebih', 'sebulan', 'masih', 'bxe2x80xa6']"
4611,2021-10-05 7:28:37,1445289808910110720,Dreamkali,  teman mohon info ibuku butuh vaksin kedua untuk tanggal 9 atau 10 oktober vaksin peamanya sinovac perintah dokternyaxe2x80xa6,  teman mohon info ibuku butuh vaksin kedua untuk tanggal 9 atau 10 oktober vaksin peamanya sinovac perintah dokternyaxe2x80xa6,"['teman', 'mohon', 'info', 'ibuku', 'butuh', 'vaksin', 'kedua', 'untuk', 'tanggal', '9', 'atau', '10', 'oktober', 'vaksin', 'peamanya', 'sinovac', 'perintah', 'dokternyaxe2x80xa6']",['  teman mohon info ibuku butuh vaksin kedua untuk tanggal 9 atau 10 oktober vaksin peamanya sinovac perintah dokternyaxe2x80xa6'],"['teman', 'mohon', 'info', 'ibuku', 'butuh', 'vaksin', 'kedua', 'untuk', 'tanggal', '9', 'atau', '10', 'oktober', 'vaksin', 'peamanya', 'sinovac', 'perintah', 'dokternyaxe2x80xa6']"
4612,2021-10-05 7:21:22,1445287986237607938,keddo⁷ JIMI, vaksin apa aku az 3 bulan peengahan juni  peengahan sept ou amp adekku sinovac 1 bulan, vaksin apa aku az 3 bulan peengahan juni  peengahan sept ou amp adekku sinovac 1 bulan,"['vaksin', 'apa', 'aku', 'az', '3', 'bulan', 'peengahan', 'juni', 'peengahan', 'sept', 'ou', 'amp', 'adekku', 'sinovac', '1', 'bulan']",[' vaksin apa aku az 3 bulan peengahan juni  peengahan sept ou amp adekku sinovac 1 bulan'],"['vaksin', 'apa', 'aku', 'az', '3', 'bulan', 'peengahan', 'juni', 'peengahan', 'sept', 'ou', 'amp', 'adekku', 'sinovac', '1', 'bulan']"
4613,2021-10-05 7:19:59,1445287637418319872,Anugerah Perkara Tidak Berlaku Tahun Ini, errr   faham tak dos kedua ini diberikan selepas 3 minggu untuk pfizer amp sinovac dan 69 minggu untuk azxe2x80xa6 , errr   faham tak dos kedua ini diberikan selepas 3 minggu untuk pfizer amp sinovac dan 69 minggu untuk azxe2x80xa6 ,"['errr', 'faham', 'tak', 'dos', 'kedua', 'ini', 'diberikan', 'selepas', '3', 'minggu', 'untuk', 'pfizer', 'amp', 'sinovac', 'dan', '69', 'minggu', 'untuk', 'azxe2x80xa6']",[' errr   faham tak dos kedua ini diberikan selepas 3 minggu untuk pfizer amp sinovac dan 69 minggu untuk azxe2x80xa6'],"['errr', 'faham', 'tak', 'do', 'kedua', 'ini', 'diberikan', 'selepas', '3', 'minggu', 'untuk', 'pfizer', 'amp', 'sinovac', 'dan', '69', 'minggu', 'untuk', 'azxe2x80xa6']"
4614,2021-10-05 7:18:03,1445287148853207041,Koramil Sambi,pada hari selasa tgl 05102021 pkl 0800 sd 1100 wib babinsa desa cermo serma lalu gde bersama babinkamtibmas brxe2x80xa6 ,pada hari selasa tgl 05102021 pkl 0800 sd 1100 wib babinsa desa cermo serma lalu gde bersama babinkamtibmas brxe2x80xa6 ,"['pada', 'hari', 'selasa', 'tgl', '05102021', 'pkl', '0800', 'sd', '1100', 'wib', 'babinsa', 'desa', 'cermo', 'serma', 'lalu', 'gde', 'bersama', 'babinkamtibmas', 'brxe2x80xa6']",['pada hari selasa tgl 05102021 pkl 0800 sd 1100 wib babinsa desa cermo serma lalu gde bersama babinkamtibmas brxe2x80xa6'],"['pada', 'hari', 'selasa', 'tgl', '05102021', 'pkl', '0800', 'sd', '1100', 'wib', 'babinsa', 'desa', 'cermo', 'serma', 'lalu', 'gde', 'bersama', 'babinkamtibmas', 'brxe2x80xa6']"
4615,2021-10-05 7:16:01,1445286637496246274,Koramil Sambi,pada hari selasa tgl 05102021 pkl 0800 sd 1100 wib babinsa desa kepoh serka edi mulyanto melaksanakan pendampixe2x80xa6 ,pada hari selasa tgl 05102021 pkl 0800 sd 1100 wib babinsa desa kepoh serka edi mulyanto melaksanakan pendampixe2x80xa6 ,"['pada', 'hari', 'selasa', 'tgl', '05102021', 'pkl', '0800', 'sd', '1100', 'wib', 'babinsa', 'desa', 'kepoh', 'serka', 'edi', 'mulyanto', 'melaksanakan', 'pendampixe2x80xa6']",['pada hari selasa tgl 05102021 pkl 0800 sd 1100 wib babinsa desa kepoh serka edi mulyanto melaksanakan pendampixe2x80xa6'],"['pada', 'hari', 'selasa', 'tgl', '05102021', 'pkl', '0800', 'sd', '1100', 'wib', 'babinsa', 'desa', 'kepoh', 'serka', 'edi', 'mulyanto', 'melaksanakan', 'pendampixe2x80xa6']"
4616,2021-10-05 7:14:43,1445286312127332358,George,syukurlah sekeluarga sudah vaksin ada yang dapat sinovaccoronavac vaxzevria dan moderna semoga diparingi sehat kabeh,syukurlah sekeluarga sudah vaksin ada yang dapat sinovaccoronavac vaxzevria dan moderna semoga diparingi sehat kabeh,"['syukurlah', 'sekeluarga', 'sudah', 'vaksin', 'ada', 'yang', 'dapat', 'sinovaccoronavac', 'vaxzevria', 'dan', 'moderna', 'semoga', 'diparingi', 'sehat', 'kabeh']",['syukurlah sekeluarga sudah vaksin ada yang dapat sinovaccoronavac vaxzevria dan moderna semoga diparingi sehat kabeh'],"['syukurlah', 'sekeluarga', 'sudah', 'vaksin', 'ada', 'yang', 'dapat', 'sinovaccoronavac', 'vaxzevria', 'dan', 'moderna', 'semoga', 'diparingi', 'sehat', 'kabeh']"
4617,2021-10-05 7:13:18,1445285953170391041,Koramil Sambi,pada hari selasa tgl 05102021 pkl 0700 sd 1000 wib babinsa desa trosobo seu inf sajanji melaksanakan pendampxe2x80xa6 ,pada hari selasa tgl 05102021 pkl 0700 sd 1000 wib babinsa desa trosobo seu inf sajanji melaksanakan pendampxe2x80xa6 ,"['pada', 'hari', 'selasa', 'tgl', '05102021', 'pkl', '0700', 'sd', '1000', 'wib', 'babinsa', 'desa', 'trosobo', 'seu', 'inf', 'sajanji', 'melaksanakan', 'pendampxe2x80xa6']",['pada hari selasa tgl 05102021 pkl 0700 sd 1000 wib babinsa desa trosobo seu inf sajanji melaksanakan pendampxe2x80xa6'],"['pada', 'hari', 'selasa', 'tgl', '05102021', 'pkl', '0700', 'sd', '1000', 'wib', 'babinsa', 'desa', 'trosobo', 'seu', 'inf', 'sajanji', 'melaksanakan', 'pendampxe2x80xa6']"
4618,2021-10-05 7:12:11,1445285674169499650,Jancok,  untuk pendaftaran vaksin sinovac hari senin 4 oktober 2021 di klinik polresta bandung jlbhayangkara soreang silahkaxe2x80xa6,  untuk pendaftaran vaksin sinovac hari senin 4 oktober 2021 di klinik polresta bandung jlbhayangkara soreang silahkaxe2x80xa6,"['untuk', 'pendaftaran', 'vaksin', 'sinovac', 'hari', 'senin', '4', 'oktober', '2021', 'di', 'klinik', 'polresta', 'bandung', 'jlbhayangkara', 'soreang', 'silahkaxe2x80xa6']",['  untuk pendaftaran vaksin sinovac hari senin 4 oktober 2021 di klinik polresta bandung jlbhayangkara soreang silahkaxe2x80xa6'],"['untuk', 'pendaftaran', 'vaksin', 'sinovac', 'hari', 'senin', '4', 'oktober', '2021', 'di', 'klinik', 'polresta', 'bandung', 'jlbhayangkara', 'soreang', 'silahkaxe2x80xa6']"
4619,2021-10-05 7:12:10,1445285669459292163,a Dreamer, kalo sinovac sih 28 hari laki gue pas vaksin 2 ny telat 2 mingguan ga masalah tapi kalo belom jadwalnya vaksin 2 ya ga boleh, kalo sinovac sih 28 hari laki gue pas vaksin 2 ny telat 2 mingguan ga masalah tapi kalo belom jadwalnya vaksin 2 ya ga boleh,"['kalo', 'sinovac', 'sih', '28', 'hari', 'laki', 'gue', 'pas', 'vaksin', '2', 'ny', 'telat', '2', 'mingguan', 'ga', 'masalah', 'tapi', 'kalo', 'belom', 'jadwalnya', 'vaksin', '2', 'ya', 'ga', 'boleh']",[' kalo sinovac sih 28 hari laki gue pas vaksin 2 ny telat 2 mingguan ga masalah tapi kalo belom jadwalnya vaksin 2 ya ga boleh'],"['kalo', 'sinovac', 'sih', '28', 'hari', 'laki', 'gue', 'pa', 'vaksin', '2', 'ny', 'telat', '2', 'mingguan', 'ga', 'masalah', 'tapi', 'kalo', 'belom', 'jadwalnya', 'vaksin', '2', 'ya', 'ga', 'boleh']"
